"","subject","TotTrialNumber","Reward_Condition","cuechoice"
"1193","5e386b5cf259f30486178d62",218,"Neutral",2
"1194","5e386b5cf259f30486178d62",219,"Neutral",2
"1195","5e386b5cf259f30486178d62",220,"Neutral",2
"1196","5e386b5cf259f30486178d62",221,"Neutral",2
"1197","5e386b5cf259f30486178d62",222,"Neutral",2
"1198","5e386b5cf259f30486178d62",223,"Neutral",2
"1199","5e386b5cf259f30486178d62",224,"Neutral",2
"1200","5e386b5cf259f30486178d62",225,"Neutral",2
"1201","5e561b2470c9cd6195908181",151,"Moderately Negative",2
"1202","5e561b2470c9cd6195908181",152,"Moderately Negative",2
"1203","5e561b2470c9cd6195908181",153,"Moderately Negative",2
"1204","5e561b2470c9cd6195908181",154,"Moderately Negative",2
"1205","5e561b2470c9cd6195908181",155,"Moderately Negative",2
"1206","5e561b2470c9cd6195908181",156,"Moderately Negative",2
"1207","5e561b2470c9cd6195908181",157,"Moderately Negative",2
"1208","5e561b2470c9cd6195908181",158,"Moderately Negative",2
"1209","5e561b2470c9cd6195908181",159,"Moderately Negative",2
"1210","5e561b2470c9cd6195908181",160,"Moderately Negative",2
"1211","5e561b2470c9cd6195908181",161,"Moderately Negative",2
"1212","5e561b2470c9cd6195908181",162,"Moderately Negative",2
"1213","5e561b2470c9cd6195908181",163,"Moderately Negative",2
"1214","5e561b2470c9cd6195908181",164,"Moderately Negative",2
"1215","5e561b2470c9cd6195908181",165,"Moderately Negative",2
"1216","5e561b2470c9cd6195908181",166,"Extremely Positive",2
"1217","5e561b2470c9cd6195908181",167,"Extremely Positive",2
"1218","5e561b2470c9cd6195908181",168,"Extremely Positive",2
"1219","5e561b2470c9cd6195908181",169,"Extremely Positive",2
"1220","5e561b2470c9cd6195908181",170,"Extremely Positive",2
"1221","5e561b2470c9cd6195908181",171,"Extremely Positive",2
"1222","5e561b2470c9cd6195908181",172,"Extremely Positive",2
"1223","5e561b2470c9cd6195908181",173,"Extremely Positive",2
"1224","5e561b2470c9cd6195908181",174,"Extremely Positive",2
"1225","5e561b2470c9cd6195908181",175,"Extremely Positive",2
"1226","5e561b2470c9cd6195908181",176,"Extremely Positive",2
"1227","5e561b2470c9cd6195908181",177,"Extremely Positive",2
"1228","5e561b2470c9cd6195908181",178,"Extremely Positive",2
"1229","5e561b2470c9cd6195908181",179,"Extremely Positive",2
"1230","5e561b2470c9cd6195908181",180,"Extremely Positive",2
"1231","5e561b2470c9cd6195908181",181,"Neutral",2
"1232","5e561b2470c9cd6195908181",182,"Neutral",2
"1233","5e561b2470c9cd6195908181",183,"Neutral",2
"1234","5e561b2470c9cd6195908181",184,"Neutral",2
"1235","5e561b2470c9cd6195908181",185,"Neutral",2
"1236","5e561b2470c9cd6195908181",186,"Neutral",2
"1237","5e561b2470c9cd6195908181",187,"Neutral",2
"1238","5e561b2470c9cd6195908181",188,"Neutral",2
"1239","5e561b2470c9cd6195908181",189,"Neutral",2
"1240","5e561b2470c9cd6195908181",190,"Neutral",2
"1241","5e561b2470c9cd6195908181",191,"Neutral",2
"1242","5e561b2470c9cd6195908181",192,"Neutral",2
"1243","5e561b2470c9cd6195908181",193,"Neutral",2
"1244","5e561b2470c9cd6195908181",194,"Neutral",2
"1245","5e561b2470c9cd6195908181",195,"Neutral",2
"1246","5e561b2470c9cd6195908181",196,"Moderately Positive",2
"1247","5e561b2470c9cd6195908181",197,"Moderately Positive",2
"1248","5e561b2470c9cd6195908181",198,"Moderately Positive",2
"1249","5e561b2470c9cd6195908181",199,"Moderately Positive",2
"1250","5e561b2470c9cd6195908181",200,"Moderately Positive",2
"1251","5e561b2470c9cd6195908181",201,"Moderately Positive",2
"1252","5e561b2470c9cd6195908181",202,"Moderately Positive",2
"1253","5e561b2470c9cd6195908181",203,"Moderately Positive",2
"1254","5e561b2470c9cd6195908181",204,"Moderately Positive",2
"1255","5e561b2470c9cd6195908181",205,"Moderately Positive",2
"1256","5e561b2470c9cd6195908181",206,"Moderately Positive",2
"1257","5e561b2470c9cd6195908181",207,"Moderately Positive",2
"1258","5e561b2470c9cd6195908181",208,"Moderately Positive",2
"1259","5e561b2470c9cd6195908181",209,"Moderately Positive",2
"1260","5e561b2470c9cd6195908181",210,"Moderately Positive",2
"1261","5e561b2470c9cd6195908181",211,"Extremely Negative",2
"1262","5e561b2470c9cd6195908181",212,"Extremely Negative",2
"1263","5e561b2470c9cd6195908181",213,"Extremely Negative",2
"1264","5e561b2470c9cd6195908181",214,"Extremely Negative",2
"1265","5e561b2470c9cd6195908181",215,"Extremely Negative",2
"1266","5e561b2470c9cd6195908181",216,"Extremely Negative",2
"1267","5e561b2470c9cd6195908181",217,"Extremely Negative",2
"1268","5e561b2470c9cd6195908181",218,"Extremely Negative",2
"1269","5e561b2470c9cd6195908181",219,"Extremely Negative",2
"1270","5e561b2470c9cd6195908181",220,"Extremely Negative",2
"1271","5e561b2470c9cd6195908181",221,"Extremely Negative",2
"1272","5e561b2470c9cd6195908181",222,"Extremely Negative",2
"1273","5e561b2470c9cd6195908181",223,"Extremely Negative",2
"1274","5e561b2470c9cd6195908181",224,"Extremely Negative",2
"1275","5e561b2470c9cd6195908181",225,"Extremely Negative",2
"1276","5e81b4ab1fa05c00097c8c9d",151,"Extremely Positive",2
"1277","5e81b4ab1fa05c00097c8c9d",152,"Extremely Positive",2
"1278","5e81b4ab1fa05c00097c8c9d",153,"Extremely Positive",2
"1279","5e81b4ab1fa05c00097c8c9d",154,"Extremely Positive",2
"1280","5e81b4ab1fa05c00097c8c9d",155,"Extremely Positive",2
"1281","5e81b4ab1fa05c00097c8c9d",156,"Extremely Positive",2
"1282","5e81b4ab1fa05c00097c8c9d",157,"Extremely Positive",2
"1283","5e81b4ab1fa05c00097c8c9d",158,"Extremely Positive",2
"1284","5e81b4ab1fa05c00097c8c9d",159,"Extremely Positive",2
"1285","5e81b4ab1fa05c00097c8c9d",160,"Extremely Positive",2
"1286","5e81b4ab1fa05c00097c8c9d",161,"Extremely Positive",2
"1287","5e81b4ab1fa05c00097c8c9d",162,"Extremely Positive",2
"1288","5e81b4ab1fa05c00097c8c9d",163,"Extremely Positive",2
"1289","5e81b4ab1fa05c00097c8c9d",164,"Extremely Positive",2
"1290","5e81b4ab1fa05c00097c8c9d",165,"Extremely Positive",2
"1291","5e81b4ab1fa05c00097c8c9d",166,"Extremely Negative",3
"1292","5e81b4ab1fa05c00097c8c9d",167,"Extremely Negative",3
"1293","5e81b4ab1fa05c00097c8c9d",168,"Extremely Negative",3
"1294","5e81b4ab1fa05c00097c8c9d",169,"Extremely Negative",3
"1295","5e81b4ab1fa05c00097c8c9d",170,"Extremely Negative",3
"1296","5e81b4ab1fa05c00097c8c9d",171,"Extremely Negative",3
"1297","5e81b4ab1fa05c00097c8c9d",172,"Extremely Negative",3
"1298","5e81b4ab1fa05c00097c8c9d",173,"Extremely Negative",3
"1299","5e81b4ab1fa05c00097c8c9d",174,"Extremely Negative",3
"1300","5e81b4ab1fa05c00097c8c9d",175,"Extremely Negative",3
"1301","5e81b4ab1fa05c00097c8c9d",176,"Extremely Negative",3
"1302","5e81b4ab1fa05c00097c8c9d",177,"Extremely Negative",3
"1303","5e81b4ab1fa05c00097c8c9d",178,"Extremely Negative",3
"1304","5e81b4ab1fa05c00097c8c9d",179,"Extremely Negative",3
"1305","5e81b4ab1fa05c00097c8c9d",180,"Extremely Negative",3
"1306","5e81b4ab1fa05c00097c8c9d",181,"Moderately Positive",2
"1307","5e81b4ab1fa05c00097c8c9d",182,"Moderately Positive",2
"1308","5e81b4ab1fa05c00097c8c9d",183,"Moderately Positive",2
"1309","5e81b4ab1fa05c00097c8c9d",184,"Moderately Positive",2
"1310","5e81b4ab1fa05c00097c8c9d",185,"Moderately Positive",2
"1311","5e81b4ab1fa05c00097c8c9d",186,"Moderately Positive",2
"1312","5e81b4ab1fa05c00097c8c9d",187,"Moderately Positive",2
"1313","5e81b4ab1fa05c00097c8c9d",188,"Moderately Positive",2
"1314","5e81b4ab1fa05c00097c8c9d",189,"Moderately Positive",2
"1315","5e81b4ab1fa05c00097c8c9d",190,"Moderately Positive",2
"1316","5e81b4ab1fa05c00097c8c9d",191,"Moderately Positive",2
"1317","5e81b4ab1fa05c00097c8c9d",192,"Moderately Positive",2
"1318","5e81b4ab1fa05c00097c8c9d",193,"Moderately Positive",2
"1319","5e81b4ab1fa05c00097c8c9d",194,"Moderately Positive",2
"1320","5e81b4ab1fa05c00097c8c9d",195,"Moderately Positive",2
"1321","5e81b4ab1fa05c00097c8c9d",196,"Neutral",2
"1322","5e81b4ab1fa05c00097c8c9d",197,"Neutral",2
"1323","5e81b4ab1fa05c00097c8c9d",198,"Neutral",2
"1324","5e81b4ab1fa05c00097c8c9d",199,"Neutral",2
"1325","5e81b4ab1fa05c00097c8c9d",200,"Neutral",2
"1326","5e81b4ab1fa05c00097c8c9d",201,"Neutral",2
"1327","5e81b4ab1fa05c00097c8c9d",202,"Neutral",2
"1328","5e81b4ab1fa05c00097c8c9d",203,"Neutral",2
"1329","5e81b4ab1fa05c00097c8c9d",204,"Neutral",2
"1330","5e81b4ab1fa05c00097c8c9d",205,"Neutral",2
"1331","5e81b4ab1fa05c00097c8c9d",206,"Neutral",2
"1332","5e81b4ab1fa05c00097c8c9d",207,"Neutral",2
"1333","5e81b4ab1fa05c00097c8c9d",208,"Neutral",2
"1334","5e81b4ab1fa05c00097c8c9d",209,"Neutral",2
"1335","5e81b4ab1fa05c00097c8c9d",210,"Neutral",2
"1336","5e81b4ab1fa05c00097c8c9d",211,"Moderately Negative",2
"1337","5e81b4ab1fa05c00097c8c9d",212,"Moderately Negative",2
"1338","5e81b4ab1fa05c00097c8c9d",213,"Moderately Negative",2
"1339","5e81b4ab1fa05c00097c8c9d",214,"Moderately Negative",2
"1340","5e81b4ab1fa05c00097c8c9d",215,"Moderately Negative",2
"1341","5e81b4ab1fa05c00097c8c9d",216,"Moderately Negative",2
"1342","5e81b4ab1fa05c00097c8c9d",217,"Moderately Negative",2
"1343","5e81b4ab1fa05c00097c8c9d",218,"Moderately Negative",2
"1344","5e81b4ab1fa05c00097c8c9d",219,"Moderately Negative",2
"1345","5e81b4ab1fa05c00097c8c9d",220,"Moderately Negative",2
"1346","5e81b4ab1fa05c00097c8c9d",221,"Moderately Negative",2
"1347","5e81b4ab1fa05c00097c8c9d",222,"Moderately Negative",2
"1348","5e81b4ab1fa05c00097c8c9d",223,"Moderately Negative",2
"1349","5e81b4ab1fa05c00097c8c9d",224,"Moderately Negative",2
"1350","5e81b4ab1fa05c00097c8c9d",225,"Moderately Negative",2
"1351","5e835aad44753908360d1f6c",151,"Extremely Positive",2
"1352","5e835aad44753908360d1f6c",152,"Extremely Positive",2
"1353","5e835aad44753908360d1f6c",153,"Extremely Positive",2
"1354","5e835aad44753908360d1f6c",154,"Extremely Positive",2
"1355","5e835aad44753908360d1f6c",155,"Extremely Positive",2
"1356","5e835aad44753908360d1f6c",156,"Extremely Positive",2
"1357","5e835aad44753908360d1f6c",157,"Extremely Positive",2
"1358","5e835aad44753908360d1f6c",158,"Extremely Positive",2
"1359","5e835aad44753908360d1f6c",159,"Extremely Positive",2
"1360","5e835aad44753908360d1f6c",160,"Extremely Positive",2
"1361","5e835aad44753908360d1f6c",161,"Extremely Positive",2
"1362","5e835aad44753908360d1f6c",162,"Extremely Positive",2
"1363","5e835aad44753908360d1f6c",163,"Extremely Positive",2
"1364","5e835aad44753908360d1f6c",164,"Extremely Positive",2
"1365","5e835aad44753908360d1f6c",165,"Extremely Positive",2
"1366","5e835aad44753908360d1f6c",166,"Moderately Negative",2
"1367","5e835aad44753908360d1f6c",167,"Moderately Negative",2
"1368","5e835aad44753908360d1f6c",168,"Moderately Negative",2
"1369","5e835aad44753908360d1f6c",169,"Moderately Negative",2
"1370","5e835aad44753908360d1f6c",170,"Moderately Negative",2
"1371","5e835aad44753908360d1f6c",171,"Moderately Negative",2
"1372","5e835aad44753908360d1f6c",172,"Moderately Negative",2
"1373","5e835aad44753908360d1f6c",173,"Moderately Negative",2
"1374","5e835aad44753908360d1f6c",174,"Moderately Negative",2
"1375","5e835aad44753908360d1f6c",175,"Moderately Negative",2
"1376","5e835aad44753908360d1f6c",176,"Moderately Negative",2
"1377","5e835aad44753908360d1f6c",177,"Moderately Negative",2
"1378","5e835aad44753908360d1f6c",178,"Moderately Negative",2
"1379","5e835aad44753908360d1f6c",179,"Moderately Negative",2
"1380","5e835aad44753908360d1f6c",180,"Moderately Negative",2
"1381","5e835aad44753908360d1f6c",181,"Neutral",2
"1382","5e835aad44753908360d1f6c",182,"Neutral",2
"1383","5e835aad44753908360d1f6c",183,"Neutral",2
"1384","5e835aad44753908360d1f6c",184,"Neutral",2
"1385","5e835aad44753908360d1f6c",185,"Neutral",2
"1386","5e835aad44753908360d1f6c",186,"Neutral",2
"1387","5e835aad44753908360d1f6c",187,"Neutral",2
"1388","5e835aad44753908360d1f6c",188,"Neutral",2
"1389","5e835aad44753908360d1f6c",189,"Neutral",2
"1390","5e835aad44753908360d1f6c",190,"Neutral",2
"1391","5e835aad44753908360d1f6c",191,"Neutral",2
"1392","5e835aad44753908360d1f6c",192,"Neutral",2
"1393","5e835aad44753908360d1f6c",193,"Neutral",2
"1394","5e835aad44753908360d1f6c",194,"Neutral",2
"1395","5e835aad44753908360d1f6c",195,"Neutral",2
"1396","5e835aad44753908360d1f6c",196,"Moderately Positive",2
"1397","5e835aad44753908360d1f6c",197,"Moderately Positive",2
"1398","5e835aad44753908360d1f6c",198,"Moderately Positive",2
"1399","5e835aad44753908360d1f6c",199,"Moderately Positive",2
"1400","5e835aad44753908360d1f6c",200,"Moderately Positive",2
"1401","5e835aad44753908360d1f6c",201,"Moderately Positive",2
"1402","5e835aad44753908360d1f6c",202,"Moderately Positive",2
"1403","5e835aad44753908360d1f6c",203,"Moderately Positive",2
"1404","5e835aad44753908360d1f6c",204,"Moderately Positive",2
"1405","5e835aad44753908360d1f6c",205,"Moderately Positive",2
"1406","5e835aad44753908360d1f6c",206,"Moderately Positive",2
"1407","5e835aad44753908360d1f6c",207,"Moderately Positive",2
"1408","5e835aad44753908360d1f6c",208,"Moderately Positive",2
"1409","5e835aad44753908360d1f6c",209,"Moderately Positive",2
"1410","5e835aad44753908360d1f6c",210,"Moderately Positive",2
"1411","5e835aad44753908360d1f6c",211,"Extremely Negative",3
"1412","5e835aad44753908360d1f6c",212,"Extremely Negative",3
"1413","5e835aad44753908360d1f6c",213,"Extremely Negative",3
"1414","5e835aad44753908360d1f6c",214,"Extremely Negative",3
"1415","5e835aad44753908360d1f6c",215,"Extremely Negative",3
"1416","5e835aad44753908360d1f6c",216,"Extremely Negative",3
"1417","5e835aad44753908360d1f6c",217,"Extremely Negative",3
"1418","5e835aad44753908360d1f6c",218,"Extremely Negative",3
"1419","5e835aad44753908360d1f6c",219,"Extremely Negative",3
"1420","5e835aad44753908360d1f6c",220,"Extremely Negative",3
"1421","5e835aad44753908360d1f6c",221,"Extremely Negative",3
"1422","5e835aad44753908360d1f6c",222,"Extremely Negative",3
"1423","5e835aad44753908360d1f6c",223,"Extremely Negative",3
"1424","5e835aad44753908360d1f6c",224,"Extremely Negative",3
"1425","5e835aad44753908360d1f6c",225,"Extremely Negative",3
"1426","5e95e8a716389f040e74e463",151,"Extremely Positive",2
"1427","5e95e8a716389f040e74e463",152,"Extremely Positive",2
"1428","5e95e8a716389f040e74e463",153,"Extremely Positive",2
"1429","5e95e8a716389f040e74e463",154,"Extremely Positive",2
"1430","5e95e8a716389f040e74e463",155,"Extremely Positive",2
"1431","5e95e8a716389f040e74e463",156,"Extremely Positive",2
"1432","5e95e8a716389f040e74e463",157,"Extremely Positive",2
"1433","5e95e8a716389f040e74e463",158,"Extremely Positive",2
"1434","5e95e8a716389f040e74e463",159,"Extremely Positive",2
"1435","5e95e8a716389f040e74e463",160,"Extremely Positive",2
"1436","5e95e8a716389f040e74e463",161,"Extremely Positive",2
"1437","5e95e8a716389f040e74e463",162,"Extremely Positive",2
"1438","5e95e8a716389f040e74e463",163,"Extremely Positive",2
"1439","5e95e8a716389f040e74e463",164,"Extremely Positive",2
"1440","5e95e8a716389f040e74e463",165,"Extremely Positive",2
"1441","5e95e8a716389f040e74e463",166,"Moderately Positive",2
"1442","5e95e8a716389f040e74e463",167,"Moderately Positive",2
"1443","5e95e8a716389f040e74e463",168,"Moderately Positive",2
"1444","5e95e8a716389f040e74e463",169,"Moderately Positive",2
"1445","5e95e8a716389f040e74e463",170,"Moderately Positive",2
"1446","5e95e8a716389f040e74e463",171,"Moderately Positive",2
"1447","5e95e8a716389f040e74e463",172,"Moderately Positive",2
"1448","5e95e8a716389f040e74e463",173,"Moderately Positive",2
"1449","5e95e8a716389f040e74e463",174,"Moderately Positive",2
"1450","5e95e8a716389f040e74e463",175,"Moderately Positive",2
"1451","5e95e8a716389f040e74e463",176,"Moderately Positive",2
"1452","5e95e8a716389f040e74e463",177,"Moderately Positive",2
"1453","5e95e8a716389f040e74e463",178,"Moderately Positive",2
"1454","5e95e8a716389f040e74e463",179,"Moderately Positive",2
"1455","5e95e8a716389f040e74e463",180,"Moderately Positive",2
"1456","5e95e8a716389f040e74e463",181,"Neutral",2
"1457","5e95e8a716389f040e74e463",182,"Neutral",2
"1458","5e95e8a716389f040e74e463",183,"Neutral",2
"1459","5e95e8a716389f040e74e463",184,"Neutral",2
"1460","5e95e8a716389f040e74e463",185,"Neutral",2
"1461","5e95e8a716389f040e74e463",186,"Neutral",2
"1462","5e95e8a716389f040e74e463",187,"Neutral",2
"1463","5e95e8a716389f040e74e463",188,"Neutral",2
"1464","5e95e8a716389f040e74e463",189,"Neutral",2
"1465","5e95e8a716389f040e74e463",190,"Neutral",2
"1466","5e95e8a716389f040e74e463",191,"Neutral",2
"1467","5e95e8a716389f040e74e463",192,"Neutral",2
"1468","5e95e8a716389f040e74e463",193,"Neutral",2
"1469","5e95e8a716389f040e74e463",194,"Neutral",2
"1470","5e95e8a716389f040e74e463",195,"Neutral",2
"1471","5e95e8a716389f040e74e463",196,"Extremely Negative",2
"1472","5e95e8a716389f040e74e463",197,"Extremely Negative",2
"1473","5e95e8a716389f040e74e463",198,"Extremely Negative",2
"1474","5e95e8a716389f040e74e463",199,"Extremely Negative",2
"1475","5e95e8a716389f040e74e463",200,"Extremely Negative",2
"1476","5e95e8a716389f040e74e463",201,"Extremely Negative",2
"1477","5e95e8a716389f040e74e463",202,"Extremely Negative",2
"1478","5e95e8a716389f040e74e463",203,"Extremely Negative",2
"1479","5e95e8a716389f040e74e463",204,"Extremely Negative",2
"1480","5e95e8a716389f040e74e463",205,"Extremely Negative",2
"1481","5e95e8a716389f040e74e463",206,"Extremely Negative",2
"1482","5e95e8a716389f040e74e463",207,"Extremely Negative",2
"1483","5e95e8a716389f040e74e463",208,"Extremely Negative",2
"1484","5e95e8a716389f040e74e463",209,"Extremely Negative",2
"1485","5e95e8a716389f040e74e463",210,"Extremely Negative",2
"1486","5e95e8a716389f040e74e463",211,"Moderately Negative",2
"1487","5e95e8a716389f040e74e463",212,"Moderately Negative",2
"1488","5e95e8a716389f040e74e463",213,"Moderately Negative",2
"1489","5e95e8a716389f040e74e463",214,"Moderately Negative",2
"1490","5e95e8a716389f040e74e463",215,"Moderately Negative",2
"1491","5e95e8a716389f040e74e463",216,"Moderately Negative",2
"1492","5e95e8a716389f040e74e463",217,"Moderately Negative",2
"1493","5e95e8a716389f040e74e463",218,"Moderately Negative",2
"1494","5e95e8a716389f040e74e463",219,"Moderately Negative",2
"1495","5e95e8a716389f040e74e463",220,"Moderately Negative",2
"1496","5e95e8a716389f040e74e463",221,"Moderately Negative",2
"1497","5e95e8a716389f040e74e463",222,"Moderately Negative",2
"1498","5e95e8a716389f040e74e463",223,"Moderately Negative",2
"1499","5e95e8a716389f040e74e463",224,"Moderately Negative",2
"1500","5e95e8a716389f040e74e463",225,"Moderately Negative",2
"1501","5ee3ee89d7dc4e0d37b839cf",151,"Neutral",2
"1502","5ee3ee89d7dc4e0d37b839cf",152,"Neutral",2
"1503","5ee3ee89d7dc4e0d37b839cf",153,"Neutral",2
"1504","5ee3ee89d7dc4e0d37b839cf",154,"Neutral",2
"1505","5ee3ee89d7dc4e0d37b839cf",155,"Neutral",2
"1506","5ee3ee89d7dc4e0d37b839cf",156,"Neutral",2
"1507","5ee3ee89d7dc4e0d37b839cf",157,"Neutral",2
"1508","5ee3ee89d7dc4e0d37b839cf",158,"Neutral",2
"1509","5ee3ee89d7dc4e0d37b839cf",159,"Neutral",2
"1510","5ee3ee89d7dc4e0d37b839cf",160,"Neutral",2
"1511","5ee3ee89d7dc4e0d37b839cf",161,"Neutral",2
"1512","5ee3ee89d7dc4e0d37b839cf",162,"Neutral",2
"1513","5ee3ee89d7dc4e0d37b839cf",163,"Neutral",2
"1514","5ee3ee89d7dc4e0d37b839cf",164,"Neutral",2
"1515","5ee3ee89d7dc4e0d37b839cf",165,"Neutral",2
"1516","5ee3ee89d7dc4e0d37b839cf",166,"Extremely Negative",2
"1517","5ee3ee89d7dc4e0d37b839cf",167,"Extremely Negative",2
"1518","5ee3ee89d7dc4e0d37b839cf",168,"Extremely Negative",2
"1519","5ee3ee89d7dc4e0d37b839cf",169,"Extremely Negative",2
"1520","5ee3ee89d7dc4e0d37b839cf",170,"Extremely Negative",2
"1521","5ee3ee89d7dc4e0d37b839cf",171,"Extremely Negative",2
"1522","5ee3ee89d7dc4e0d37b839cf",172,"Extremely Negative",2
"1523","5ee3ee89d7dc4e0d37b839cf",173,"Extremely Negative",2
"1524","5ee3ee89d7dc4e0d37b839cf",174,"Extremely Negative",2
"1525","5ee3ee89d7dc4e0d37b839cf",175,"Extremely Negative",2
"1526","5ee3ee89d7dc4e0d37b839cf",176,"Extremely Negative",2
"1527","5ee3ee89d7dc4e0d37b839cf",177,"Extremely Negative",2
"1528","5ee3ee89d7dc4e0d37b839cf",178,"Extremely Negative",2
"1529","5ee3ee89d7dc4e0d37b839cf",179,"Extremely Negative",2
"1530","5ee3ee89d7dc4e0d37b839cf",180,"Extremely Negative",2
"1531","5ee3ee89d7dc4e0d37b839cf",181,"Moderately Positive",2
"1532","5ee3ee89d7dc4e0d37b839cf",182,"Moderately Positive",2
"1533","5ee3ee89d7dc4e0d37b839cf",183,"Moderately Positive",2
"1534","5ee3ee89d7dc4e0d37b839cf",184,"Moderately Positive",2
"1535","5ee3ee89d7dc4e0d37b839cf",185,"Moderately Positive",2
"1536","5ee3ee89d7dc4e0d37b839cf",186,"Moderately Positive",2
"1537","5ee3ee89d7dc4e0d37b839cf",187,"Moderately Positive",2
"1538","5ee3ee89d7dc4e0d37b839cf",188,"Moderately Positive",2
"1539","5ee3ee89d7dc4e0d37b839cf",189,"Moderately Positive",2
"1540","5ee3ee89d7dc4e0d37b839cf",190,"Moderately Positive",2
"1541","5ee3ee89d7dc4e0d37b839cf",191,"Moderately Positive",2
"1542","5ee3ee89d7dc4e0d37b839cf",192,"Moderately Positive",2
"1543","5ee3ee89d7dc4e0d37b839cf",193,"Moderately Positive",2
"1544","5ee3ee89d7dc4e0d37b839cf",194,"Moderately Positive",2
"1545","5ee3ee89d7dc4e0d37b839cf",195,"Moderately Positive",2
"1546","5ee3ee89d7dc4e0d37b839cf",196,"Extremely Positive",2
"1547","5ee3ee89d7dc4e0d37b839cf",197,"Extremely Positive",2
"1548","5ee3ee89d7dc4e0d37b839cf",198,"Extremely Positive",2
"1549","5ee3ee89d7dc4e0d37b839cf",199,"Extremely Positive",2
"1550","5ee3ee89d7dc4e0d37b839cf",200,"Extremely Positive",2
"1551","5ee3ee89d7dc4e0d37b839cf",201,"Extremely Positive",2
"1552","5ee3ee89d7dc4e0d37b839cf",202,"Extremely Positive",2
"1553","5ee3ee89d7dc4e0d37b839cf",203,"Extremely Positive",2
"1554","5ee3ee89d7dc4e0d37b839cf",204,"Extremely Positive",2
"1555","5ee3ee89d7dc4e0d37b839cf",205,"Extremely Positive",2
"1556","5ee3ee89d7dc4e0d37b839cf",206,"Extremely Positive",2
"1557","5ee3ee89d7dc4e0d37b839cf",207,"Extremely Positive",2
"1558","5ee3ee89d7dc4e0d37b839cf",208,"Extremely Positive",2
"1559","5ee3ee89d7dc4e0d37b839cf",209,"Extremely Positive",2
"1560","5ee3ee89d7dc4e0d37b839cf",210,"Extremely Positive",2
"1561","5ee3ee89d7dc4e0d37b839cf",211,"Moderately Negative",2
"1562","5ee3ee89d7dc4e0d37b839cf",212,"Moderately Negative",2
"1563","5ee3ee89d7dc4e0d37b839cf",213,"Moderately Negative",2
"1564","5ee3ee89d7dc4e0d37b839cf",214,"Moderately Negative",2
"1565","5ee3ee89d7dc4e0d37b839cf",215,"Moderately Negative",2
"1566","5ee3ee89d7dc4e0d37b839cf",216,"Moderately Negative",2
"1567","5ee3ee89d7dc4e0d37b839cf",217,"Moderately Negative",2
"1568","5ee3ee89d7dc4e0d37b839cf",218,"Moderately Negative",2
"1569","5ee3ee89d7dc4e0d37b839cf",219,"Moderately Negative",2
"1570","5ee3ee89d7dc4e0d37b839cf",220,"Moderately Negative",2
"1571","5ee3ee89d7dc4e0d37b839cf",221,"Moderately Negative",2
"1572","5ee3ee89d7dc4e0d37b839cf",222,"Moderately Negative",2
"1573","5ee3ee89d7dc4e0d37b839cf",223,"Moderately Negative",2
"1574","5ee3ee89d7dc4e0d37b839cf",224,"Moderately Negative",2
"1575","5ee3ee89d7dc4e0d37b839cf",225,"Moderately Negative",2
"1576","5eeb0671d85b5123bafe06b6",151,"Extremely Positive",2
"1577","5eeb0671d85b5123bafe06b6",152,"Extremely Positive",2
"1578","5eeb0671d85b5123bafe06b6",153,"Extremely Positive",2
"1579","5eeb0671d85b5123bafe06b6",154,"Extremely Positive",2
"1580","5eeb0671d85b5123bafe06b6",155,"Extremely Positive",2
"1581","5eeb0671d85b5123bafe06b6",156,"Extremely Positive",2
"1582","5eeb0671d85b5123bafe06b6",157,"Extremely Positive",2
"1583","5eeb0671d85b5123bafe06b6",158,"Extremely Positive",2
"1584","5eeb0671d85b5123bafe06b6",159,"Extremely Positive",2
"1585","5eeb0671d85b5123bafe06b6",160,"Extremely Positive",2
"1586","5eeb0671d85b5123bafe06b6",161,"Extremely Positive",2
"1587","5eeb0671d85b5123bafe06b6",162,"Extremely Positive",2
"1588","5eeb0671d85b5123bafe06b6",163,"Extremely Positive",2
"1589","5eeb0671d85b5123bafe06b6",164,"Extremely Positive",2
"1590","5eeb0671d85b5123bafe06b6",165,"Extremely Positive",2
"1591","5eeb0671d85b5123bafe06b6",166,"Moderately Positive",2
"1592","5eeb0671d85b5123bafe06b6",167,"Moderately Positive",2
"1593","5eeb0671d85b5123bafe06b6",168,"Moderately Positive",2
"1594","5eeb0671d85b5123bafe06b6",169,"Moderately Positive",2
"1595","5eeb0671d85b5123bafe06b6",170,"Moderately Positive",2
"1596","5eeb0671d85b5123bafe06b6",171,"Moderately Positive",2
"1597","5eeb0671d85b5123bafe06b6",172,"Moderately Positive",2
"1598","5eeb0671d85b5123bafe06b6",173,"Moderately Positive",2
"1599","5eeb0671d85b5123bafe06b6",174,"Moderately Positive",2
"1600","5eeb0671d85b5123bafe06b6",175,"Moderately Positive",2
"1601","5eeb0671d85b5123bafe06b6",176,"Moderately Positive",2
"1602","5eeb0671d85b5123bafe06b6",177,"Moderately Positive",2
"1603","5eeb0671d85b5123bafe06b6",178,"Moderately Positive",2
"1604","5eeb0671d85b5123bafe06b6",179,"Moderately Positive",2
"1605","5eeb0671d85b5123bafe06b6",180,"Moderately Positive",2
"1606","5eeb0671d85b5123bafe06b6",181,"Extremely Negative",2
"1607","5eeb0671d85b5123bafe06b6",182,"Extremely Negative",2
